2514525
STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-01,8.9,13.2,4.7
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-02,10.6,16.6,4.5
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-03,11.0,19.5,2.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-04,11.4,19.3,3.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-05,13.9,22.8,5.1
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-06,18.2,28.0,8.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-07,17.7,25.7,9.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-08,17.9,26.8,9.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-09,19.4,31.1,7.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-10,15.7,24.1,7.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-11,11.8,20.1,3.5
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2010-12,9.5,13.8,5.1
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-01,8.6,15.9,1.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-02,9.0,17.3,0.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-03,10.4,16.5,4.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-04,13.1,21.9,4.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-05,14.4,23.6,5.1
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-06,16.8,25.4,8.1
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-07,18.8,27.8,9.7
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-08,18.5,27.6,9.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-09,19.4,30.3,8.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-10,16.8,25.8,7.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-11,10.3,18.4,2.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2011-12,8.7,18.1,-0.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-01,9.0,18.0,0.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-02,10.3,19.3,1.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-03,10.3,17.3,3.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-04,13.5,21.5,5.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-05,16.3,26.7,6.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-06,17.9,28.8,7.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-07,18.7,28.8,8.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-08,18.8,29.5,8.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-09,16.8,27.9,5.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-10,17.3,27.8,6.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-11,12.7,20.3,5.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2012-12,8.6,14.6,2.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-01,7.3,15.6,-1.1
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-02,9.9,19.9,-0.1
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-03,12.4,21.3,3.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-04,15.2,24.5,5.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-05,17.0,27.4,6.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-06,18.8,27.9,9.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-07,18.5,26.6,10.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-08,19.2,28.8,9.5
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-09,19.1,29.9,8.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-10,14.9,26.8,2.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-11,12.5,22.7,2.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2013-12,7.6,18.2,-2.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-01,10.5,21.4,-0.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-02,10.7,17.6,3.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-03,13.4,21.6,5.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-04,14.5,23.1,5.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-05,17.4,28.3,6.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-06,18.6,29.1,8.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-07,20.1,28.9,11.4
