2514514
STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2018-09,64.2,74.4,54.0
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2018-10,65.0,78.1,52.0
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2018-11,60.7,74.7,46.6
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2018-12,54.7,66.1,43.2
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-01,54.9,65.4,44.4
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-02,49.9,59.5,40.3
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-03,55.8,66.6,44.9
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-04,59.4,70.4,48.3
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-05,60.0,69.0,50.9
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-06,63.9,73.8,53.9
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-07,64.0,73.5,54.6
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-08,65.9,76.2,55.7
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-09,67.7,80.7,54.7
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-10,63.6,79.4,47.7
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-11,57.3,70.1,44.6
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2019-12,54.5,63.8,45.3
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2020-01,53.4,65.1,41.7
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2020-02,55.1,68.9,41.3
USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",34.8994,-120.4486,73.8,2020-03,53.7,62.9,44.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2001-06,67.9,82.7,53.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2001-07,66.0,77.5,54.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2001-08,66.6,80.4,52.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2001-09,64.7,79.1,50.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2001-10,63.8,78.1,49.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2001-11,58.7,70.3,47.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2001-12,51.7,62.7,40.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-01,50.1,64.8,35.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-02,56.2,74.0,38.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-03,53.4,68.0,38.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-04,56.9,70.2,43.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-05,58.3,73.0,43.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-06,65.2,83.0,47.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-07,67.1,82.5,51.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-08,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-09,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-10,,,47.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-11,61.1,75.4,46.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2002-12,52.0,63.9,40.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-01,57.6,75.3,39.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-02,54.6,66.9,42.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-03,58.6,72.8,44.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-04,55.4,67.8,42.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-05,62.1,76.2,48.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-06,64.6,77.4,51.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-07,69.3,86.7,51.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-08,68.9,80.8,57.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-09,66.7,82.5,50.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-10,69.0,84.2,53.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-11,56.2,68.8,43.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2003-12,53.0,64.7,41.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-01,51.5,65.0,38.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-02,51.6,63.4,39.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-03,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-04,60.2,73.2,47.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-05,64.4,80.9,47.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-06,63.9,79.8,48.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-07,65.8,80.9,50.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-08,70.6,85.8,55.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-09,69.9,88.7,51.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-10,60.8,75.7,45.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-11,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2004-12,54.4,69.3,39.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-01,54.9,65.4,44.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-02,55.5,65.2,45.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-03,57.9,68.4,47.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-04,57.4,71.2,43.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-05,62.7,75.8,49.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-06,61.9,74.8,49.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-07,67.7,82.7,52.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-08,66.5,80.7,52.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-09,64.2,77.9,50.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-10,64.1,79.0,49.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-11,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2005-12,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-01,55.1,67.5,42.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-02,57.0,71.8,42.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-03,50.0,60.9,39.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-04,55.9,66.0,45.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-05,62.4,75.2,49.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-06,72.6,89.5,55.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-07,74.0,92.0,56.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-08,68.0,82.3,53.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-09,66.4,80.2,52.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-10,62.0,77.0,47.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-11,62.0,75.7,48.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2006-12,53.9,68.0,39.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-01,50.1,64.5,35.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-02,53.6,66.1,41.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-03,58.5,73.5,43.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-04,60.1,74.0,46.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-05,59.5,73.8,45.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-06,62.2,76.9,47.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-07,66.7,81.6,51.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-08,68.9,84.1,53.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-09,65.8,81.1,50.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-10,63.4,78.5,48.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-11,59.3,75.2,43.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2007-12,51.0,65.4,36.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-01,51.7,63.0,40.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-02,53.7,65.4,42.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-03,57.9,72.8,43.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-04,59.5,74.4,44.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-05,59.2,72.3,46.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-06,66.7,82.7,50.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-07,66.5,81.3,51.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-08,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-09,65.6,82.6,48.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-10,67.0,85.1,48.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-11,61.0,75.4,46.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2008-12,49.4,63.8,35.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-01,54.8,70.6,38.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-02,51.5,65.2,37.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-03,55.3,69.8,40.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-04,57.0,75.2,38.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-05,63.1,79.4,46.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-06,62.7,76.0,49.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-07,67.2,85.1,49.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-08,69.6,87.1,52.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-09,68.6,87.8,49.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-10,62.4,78.0,46.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-11,56.0,72.7,39.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2009-12,48.6,62.5,34.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-01,51.9,64.8,39.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-02,53.5,65.8,41.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-03,54.0,69.0,39.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-04,54.5,68.8,40.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-05,58.9,74.8,43.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-06,63.5,80.3,46.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-07,64.5,79.8,49.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-08,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-09,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-10,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-11,56.0,71.4,40.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2010-12,52.4,64.5,40.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-01,55.7,69.2,42.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-02,53.0,63.7,42.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-03,56.8,67.5,46.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-04,60.3,72.1,48.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-05,59.2,71.0,47.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-06,61.9,71.7,52.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-07,67.5,79.9,55.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-08,66.2,78.6,53.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-09,67.7,80.6,54.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-10,66.3,79.7,52.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-11,57.6,69.8,45.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2011-12,53.4,66.9,40.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-01,55.5,69.2,41.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-02,56.0,67.5,44.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-03,55.4,67.2,43.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-04,60.7,73.0,48.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-05,62.8,76.3,49.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-06,64.7,78.5,50.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-07,66.1,78.1,54.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-08,69.5,84.6,54.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-09,67.7,82.3,53.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-10,68.2,82.5,53.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-11,61.1,73.5,48.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2012-12,53.5,62.1,44.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-01,52.7,65.3,40.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-02,55.0,70.1,40.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-03,60.8,75.3,46.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-04,62.5,78.3,46.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-05,65.9,83.4,48.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-06,68.8,84.8,52.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-07,68.6,82.8,54.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-08,67.5,82.5,52.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-09,63.9,83.0,44.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-10,59.6,75.8,43.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-11,56.3,69.2,43.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2013-12,52.7,66.2,39.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-01,55.5,71.6,39.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-02,53.2,65.8,40.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-03,55.3,68.4,42.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-04,55.6,70.4,40.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-05,60.2,75.7,44.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-06,57.9,72.6,43.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-07,63.2,77.1,49.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-08,61.4,75.9,46.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-09,60.4,76.2,44.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-10,62.2,79.5,44.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-11,55.3,71.0,39.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2014-12,49.0,61.9,36.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-01,50.6,69.2,32.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-02,52.2,67.6,36.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-03,,74.4,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-04,,71.2,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-05,51.0,64.3,37.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-06,58.3,74.7,41.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-07,61.2,76.2,46.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-08,61.9,78.6,45.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-09,66.2,83.4,49.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-10,63.8,80.3,47.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-11,50.7,67.3,34.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2015-12,43.5,59.7,27.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-01,,59.8,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-02,,71.3,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-03,,65.2,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-04,,71.9,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-05,,67.2,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-06,,80.2,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-07,,78.3,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-08,64.7,77.3,52.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-09,67.0,82.4,51.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-10,63.9,78.6,49.3
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-11,59.0,73.4,44.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2016-12,52.4,63.8,40.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-01,52.2,62.1,42.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-02,54.4,62.7,46.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-03,58.7,72.3,45.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-04,59.9,74.0,45.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-05,61.2,74.2,48.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-06,63.5,78.2,48.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-07,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-08,,,
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-09,,,59.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-10,,,55.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-11,,,51.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2017-12,,,43.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-01,58.9,70.9,46.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-02,,,42.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-03,55.8,66.3,45.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-04,58.8,72.1,45.5
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-05,59.7,71.0,48.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-06,63.3,76.7,49.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-07,,,56.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-08,68.8,82.7,54.9
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-09,64.0,78.3,49.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-10,65.5,81.2,49.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-11,60.4,75.8,45.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2018-12,54.1,66.6,41.6
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-01,54.6,66.1,43.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-02,49.6,59.4,39.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-03,56.3,66.6,46.1
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-04,60.5,72.2,48.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-05,59.2,69.3,49.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-06,64.9,76.3,53.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-07,66.6,79.5,53.7
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-08,67.4,80.9,54.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-09,70.2,85.3,55.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-10,66.6,83.5,49.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-11,59.5,75.2,43.8
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2019-12,54.3,65.2,43.4
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2020-01,55.6,68.3,43.0
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2020-02,56.6,72.0,41.2
USC00049111,"TWITCHELL DAM, CA US",34.988,-120.3211,177.4,2020-03,53.9,64.7,43.0
